,path,dataset,device,wn_id,im_id,eeg_session,global_session,inet_path
605,data/mind-big-data/MindBigData_Imagenet_Insight_n01503061_3066_1_34.csv,Imagenet,Insight,n01503061,3066,1,34,data/mind-big-data-imagenet/n01503061/n01503061_3066.JPEG
606,data/mind-big-data/MindBigData_Imagenet_Insight_n04285008_6576_1_53.csv,Imagenet,Insight,n04285008,6576,1,53,data/mind-big-data-imagenet/n04285008/n04285008_6576.JPEG
607,data/mind-big-data/MindBigData_Imagenet_Insight_n04591157_1708_1_150.csv,Imagenet,Insight,n04591157,1708,1,150,data/mind-big-data-imagenet/n04591157/n04591157_1708.JPEG
608,data/mind-big-data/MindBigData_Imagenet_Insight_n03690938_2797_1_705.csv,Imagenet,Insight,n03690938,2797,1,705,data/mind-big-data-imagenet/n03690938/n03690938_2797.JPEG
609,data/mind-big-data/MindBigData_Imagenet_Insight_n02493793_8141_1_1950.csv,Imagenet,Insight,n02493793,8141,1,1950,data/mind-big-data-imagenet/n02493793/n02493793_8141.JPEG
610,data/mind-big-data/MindBigData_Imagenet_Insight_n01641577_7744_1_1714.csv,Imagenet,Insight,n01641577,7744,1,1714,data/mind-big-data-imagenet/n01641577/n01641577_7744.JPEG
611,data/mind-big-data/MindBigData_Imagenet_Insight_n02087046_232_1_650.csv,Imagenet,Insight,n02087046,232,1,650,data/mind-big-data-imagenet/n02087046/n02087046_232.JPEG
612,data/mind-big-data/MindBigData_Imagenet_Insight_n03063338_611_1_2750.csv,Imagenet,Insight,n03063338,611,1,2750,data/mind-big-data-imagenet/n03063338/n03063338_611.JPEG
613,data/mind-big-data/MindBigData_Imagenet_Insight_n03710721_378_1_2240.csv,Imagenet,Insight,n03710721,378,1,2240,data/mind-big-data-imagenet/n03710721/n03710721_378.JPEG
614,data/mind-big-data/MindBigData_Imagenet_Insight_n03211117_3228_1_1703.csv,Imagenet,Insight,n03211117,3228,1,1703,data/mind-big-data-imagenet/n03211117/n03211117_3228.JPEG
615,data/mind-big-data/MindBigData_Imagenet_Insight_n02892767_21401_1_2550.csv,Imagenet,Insight,n02892767,21401,1,2550,data/mind-big-data-imagenet/n02892767/n02892767_21401.JPEG
616,data/mind-big-data/MindBigData_Imagenet_Insight_n07718747_18992_1_1963.csv,Imagenet,Insight,n07718747,18992,1,1963,data/mind-big-data-imagenet/n07718747/n07718747_18992.JPEG
617,data/mind-big-data/MindBigData_Imagenet_Insight_n01833805_6509_1_813.csv,Imagenet,Insight,n01833805,6509,1,813,data/mind-big-data-imagenet/n01833805/n01833805_6509.JPEG
618,data/mind-big-data/MindBigData_Imagenet_Insight_n03950228_3916_1_2597.csv,Imagenet,Insight,n03950228,3916,1,2597,data/mind-big-data-imagenet/n03950228/n03950228_3916.JPEG
619,data/mind-big-data/MindBigData_Imagenet_Insight_n01518878_3957_1_2677.csv,Imagenet,Insight,n01518878,3957,1,2677,data/mind-big-data-imagenet/n01518878/n01518878_3957.JPEG
620,data/mind-big-data/MindBigData_Imagenet_Insight_n03095699_6052_1_189.csv,Imagenet,Insight,n03095699,6052,1,189,data/mind-big-data-imagenet/n03095699/n03095699_6052.JPEG
621,data/mind-big-data/MindBigData_Imagenet_Insight_n04141076_36713_1_277.csv,Imagenet,Insight,n04141076,36713,1,277,data/mind-big-data-imagenet/n04141076/n04141076_36713.JPEG
622,data/mind-big-data/MindBigData_Imagenet_Insight_n02422106_2038_1_1508.csv,Imagenet,Insight,n02422106,2038,1,1508,data/mind-big-data-imagenet/n02422106/n02422106_2038.JPEG
623,data/mind-big-data/MindBigData_Imagenet_Insight_n02325366_2093_1_1689.csv,Imagenet,Insight,n02325366,2093,1,1689,data/mind-big-data-imagenet/n02325366/n02325366_2093.JPEG
624,data/mind-big-data/MindBigData_Imagenet_Insight_n04118776_58155_1_1384.csv,Imagenet,Insight,n04118776,58155,1,1384,data/mind-big-data-imagenet/n04118776/n04118776_58155.JPEG
625,data/mind-big-data/MindBigData_Imagenet_Insight_n02028035_5291_1_2228.csv,Imagenet,Insight,n02028035,5291,1,2228,data/mind-big-data-imagenet/n02028035/n02028035_5291.JPEG
626,data/mind-big-data/MindBigData_Imagenet_Insight_n02883205_24362_1_359.csv,Imagenet,Insight,n02883205,24362,1,359,data/mind-big-data-imagenet/n02883205/n02883205_24362.JPEG
627,data/mind-big-data/MindBigData_Imagenet_Insight_n02087046_4748_1_1742.csv,Imagenet,Insight,n02087046,4748,1,1742,data/mind-big-data-imagenet/n02087046/n02087046_4748.JPEG
628,data/mind-big-data/MindBigData_Imagenet_Insight_n10565667_17612_1_1453.csv,Imagenet,Insight,n10565667,17612,1,1453,data/mind-big-data-imagenet/n10565667/n10565667_17612.JPEG
629,data/mind-big-data/MindBigData_Imagenet_Insight_n03000684_19025_1_2015.csv,Imagenet,Insight,n03000684,19025,1,2015,data/mind-big-data-imagenet/n03000684/n03000684_19025.JPEG
630,data/mind-big-data/MindBigData_Imagenet_Insight_n01744401_13940_1_2301.csv,Imagenet,Insight,n01744401,13940,1,2301,data/mind-big-data-imagenet/n01744401/n01744401_13940.JPEG
631,data/mind-big-data/MindBigData_Imagenet_Insight_n02076196_10576_1_260.csv,Imagenet,Insight,n02076196,10576,1,260,data/mind-big-data-imagenet/n02076196/n02076196_10576.JPEG
632,data/mind-big-data/MindBigData_Imagenet_Insight_n01664065_9915_1_1012.csv,Imagenet,Insight,n01664065,9915,1,1012,data/mind-big-data-imagenet/n01664065/n01664065_9915.JPEG
633,data/mind-big-data/MindBigData_Imagenet_Insight_n03498962_15292_1_2079.csv,Imagenet,Insight,n03498962,15292,1,2079,data/mind-big-data-imagenet/n03498962/n03498962_15292.JPEG
634,data/mind-big-data/MindBigData_Imagenet_Insight_n04334599_4902_1_1918.csv,Imagenet,Insight,n04334599,4902,1,1918,data/mind-big-data-imagenet/n04334599/n04334599_4902.JPEG
635,data/mind-big-data/MindBigData_Imagenet_Insight_n01689811_9060_1_2146.csv,Imagenet,Insight,n01689811,9060,1,2146,data/mind-big-data-imagenet/n01689811/n01689811_9060.JPEG
636,data/mind-big-data/MindBigData_Imagenet_Insight_n02992211_34204_1_2032.csv,Imagenet,Insight,n02992211,34204,1,2032,data/mind-big-data-imagenet/n02992211/n02992211_34204.JPEG
637,data/mind-big-data/MindBigData_Imagenet_Insight_n03000684_1746_1_1497.csv,Imagenet,Insight,n03000684,1746,1,1497,data/mind-big-data-imagenet/n03000684/n03000684_1746.JPEG
638,data/mind-big-data/MindBigData_Imagenet_Insight_n01824575_4515_1_762.csv,Imagenet,Insight,n01824575,4515,1,762,data/mind-big-data-imagenet/n01824575/n01824575_4515.JPEG
639,data/mind-big-data/MindBigData_Imagenet_Insight_n02397096_5485_1_1524.csv,Imagenet,Insight,n02397096,5485,1,1524,data/mind-big-data-imagenet/n02397096/n02397096_5485.JPEG
640,data/mind-big-data/MindBigData_Imagenet_Insight_n02100877_2952_1_613.csv,Imagenet,Insight,n02100877,2952,1,613,data/mind-big-data-imagenet/n02100877/n02100877_2952.JPEG
641,data/mind-big-data/MindBigData_Imagenet_Insight_n02840245_12411_1_51.csv,Imagenet,Insight,n02840245,12411,1,51,data/mind-big-data-imagenet/n02840245/n02840245_12411.JPEG
642,data/mind-big-data/MindBigData_Imagenet_Insight_n10148035_30814_1_1559.csv,Imagenet,Insight,n10148035,30814,1,1559,data/mind-big-data-imagenet/n10148035/n10148035_30814.JPEG
643,data/mind-big-data/MindBigData_Imagenet_Insight_n01695060_43160_1_1720.csv,Imagenet,Insight,n01695060,43160,1,1720,data/mind-big-data-imagenet/n01695060/n01695060_43160.JPEG
644,data/mind-big-data/MindBigData_Imagenet_Insight_n04116512_10149_1_732.csv,Imagenet,Insight,n04116512,10149,1,732,data/mind-big-data-imagenet/n04116512/n04116512_10149.JPEG
645,data/mind-big-data/MindBigData_Imagenet_Insight_n03841666_20967_1_2118.csv,Imagenet,Insight,n03841666,20967,1,2118,data/mind-big-data-imagenet/n03841666/n03841666_20967.JPEG
646,data/mind-big-data/MindBigData_Imagenet_Insight_n07873807_11518_1_581.csv,Imagenet,Insight,n07873807,11518,1,581,data/mind-big-data-imagenet/n07873807/n07873807_11518.JPEG
647,data/mind-big-data/MindBigData_Imagenet_Insight_n02131653_14303_1_2127.csv,Imagenet,Insight,n02131653,14303,1,2127,data/mind-big-data-imagenet/n02131653/n02131653_14303.JPEG
648,data/mind-big-data/MindBigData_Imagenet_Insight_n02268443_23033_1_812.csv,Imagenet,Insight,n02268443,23033,1,812,data/mind-big-data-imagenet/n02268443/n02268443_23033.JPEG
649,data/mind-big-data/MindBigData_Imagenet_Insight_n04070727_3578_1_2197.csv,Imagenet,Insight,n04070727,3578,1,2197,data/mind-big-data-imagenet/n04070727/n04070727_3578.JPEG
650,data/mind-big-data/MindBigData_Imagenet_Insight_n08518171_14245_1_1509.csv,Imagenet,Insight,n08518171,14245,1,1509,data/mind-big-data-imagenet/n08518171/n08518171_14245.JPEG
651,data/mind-big-data/MindBigData_Imagenet_Insight_n01910747_16336_1_1622.csv,Imagenet,Insight,n01910747,16336,1,1622,data/mind-big-data-imagenet/n01910747/n01910747_16336.JPEG
652,data/mind-big-data/MindBigData_Imagenet_Insight_n04209133_9530_1_583.csv,Imagenet,Insight,n04209133,9530,1,583,data/mind-big-data-imagenet/n04209133/n04209133_9530.JPEG
653,data/mind-big-data/MindBigData_Imagenet_Insight_n02510455_35472_1_2738.csv,Imagenet,Insight,n02510455,35472,1,2738,data/mind-big-data-imagenet/n02510455/n02510455_35472.JPEG
654,data/mind-big-data/MindBigData_Imagenet_Insight_n04468005_98_1_2057.csv,Imagenet,Insight,n04468005,98,1,2057,data/mind-big-data-imagenet/n04468005/n04468005_98.JPEG
655,data/mind-big-data/MindBigData_Imagenet_Insight_n03720891_12897_1_620.csv,Imagenet,Insight,n03720891,12897,1,620,data/mind-big-data-imagenet/n03720891/n03720891_12897.JPEG
656,data/mind-big-data/MindBigData_Imagenet_Insight_n01496331_11989_1_2573.csv,Imagenet,Insight,n01496331,11989,1,2573,data/mind-big-data-imagenet/n01496331/n01496331_11989.JPEG
657,data/mind-big-data/MindBigData_Imagenet_Insight_n02111129_6499_1_1957.csv,Imagenet,Insight,n02111129,6499,1,1957,data/mind-big-data-imagenet/n02111129/n02111129_6499.JPEG
658,data/mind-big-data/MindBigData_Imagenet_Insight_n07873807_5918_1_1928.csv,Imagenet,Insight,n07873807,5918,1,1928,data/mind-big-data-imagenet/n07873807/n07873807_5918.JPEG
659,data/mind-big-data/MindBigData_Imagenet_Insight_n01819313_411_1_1183.csv,Imagenet,Insight,n01819313,411,1,1183,data/mind-big-data-imagenet/n01819313/n01819313_411.JPEG
660,data/mind-big-data/MindBigData_Imagenet_Insight_n02490219_7756_1_2324.csv,Imagenet,Insight,n02490219,7756,1,2324,data/mind-big-data-imagenet/n02490219/n02490219_7756.JPEG
661,data/mind-big-data/MindBigData_Imagenet_Insight_n08518171_46349_1_321.csv,Imagenet,Insight,n08518171,46349,1,321,data/mind-big-data-imagenet/n08518171/n08518171_46349.JPEG
662,data/mind-big-data/MindBigData_Imagenet_Insight_n03942813_8883_1_595.csv,Imagenet,Insight,n03942813,8883,1,595,data/mind-big-data-imagenet/n03942813/n03942813_8883.JPEG
663,data/mind-big-data/MindBigData_Imagenet_Insight_n04285008_7243_1_2296.csv,Imagenet,Insight,n04285008,7243,1,2296,data/mind-big-data-imagenet/n04285008/n04285008_7243.JPEG
664,data/mind-big-data/MindBigData_Imagenet_Insight_n02280649_2410_1_2645.csv,Imagenet,Insight,n02280649,2410,1,2645,data/mind-big-data-imagenet/n02280649/n02280649_2410.JPEG
665,data/mind-big-data/MindBigData_Imagenet_Insight_n02101556_7483_1_2455.csv,Imagenet,Insight,n02101556,7483,1,2455,data/mind-big-data-imagenet/n02101556/n02101556_7483.JPEG
666,data/mind-big-data/MindBigData_Imagenet_Insight_n03476991_22510_1_614.csv,Imagenet,Insight,n03476991,22510,1,614,data/mind-big-data-imagenet/n03476991/n03476991_22510.JPEG
667,data/mind-big-data/MindBigData_Imagenet_Insight_n02883205_13839_1_1598.csv,Imagenet,Insight,n02883205,13839,1,1598,data/mind-big-data-imagenet/n02883205/n02883205_13839.JPEG
668,data/mind-big-data/MindBigData_Imagenet_Insight_n04074963_17562_1_609.csv,Imagenet,Insight,n04074963,17562,1,609,data/mind-big-data-imagenet/n04074963/n04074963_17562.JPEG
669,data/mind-big-data/MindBigData_Imagenet_Insight_n02097209_96_1_1804.csv,Imagenet,Insight,n02097209,96,1,1804,data/mind-big-data-imagenet/n02097209/n02097209_96.JPEG
670,data/mind-big-data/MindBigData_Imagenet_Insight_n02422106_448_1_237.csv,Imagenet,Insight,n02422106,448,1,237,data/mind-big-data-imagenet/n02422106/n02422106_448.JPEG
671,data/mind-big-data/MindBigData_Imagenet_Insight_n01664065_7103_1_98.csv,Imagenet,Insight,n01664065,7103,1,98,data/mind-big-data-imagenet/n01664065/n01664065_7103.JPEG
672,data/mind-big-data/MindBigData_Imagenet_Insight_n04146614_9849_1_992.csv,Imagenet,Insight,n04146614,9849,1,992,data/mind-big-data-imagenet/n04146614/n04146614_9849.JPEG
673,data/mind-big-data/MindBigData_Imagenet_Insight_n04252225_9311_1_2495.csv,Imagenet,Insight,n04252225,9311,1,2495,data/mind-big-data-imagenet/n04252225/n04252225_9311.JPEG
674,data/mind-big-data/MindBigData_Imagenet_Insight_n01910747_2025_1_1554.csv,Imagenet,Insight,n01910747,2025,1,1554,data/mind-big-data-imagenet/n01910747/n01910747_2025.JPEG
675,data/mind-big-data/MindBigData_Imagenet_Insight_n01608432_35811_1_898.csv,Imagenet,Insight,n01608432,35811,1,898,data/mind-big-data-imagenet/n01608432/n01608432_35811.JPEG
676,data/mind-big-data/MindBigData_Imagenet_Insight_n07718472_3172_1_2532.csv,Imagenet,Insight,n07718472,3172,1,2532,data/mind-big-data-imagenet/n07718472/n07718472_3172.JPEG
677,data/mind-big-data/MindBigData_Imagenet_Insight_n04591713_4970_1_1661.csv,Imagenet,Insight,n04591713,4970,1,1661,data/mind-big-data-imagenet/n04591713/n04591713_4970.JPEG
678,data/mind-big-data/MindBigData_Imagenet_Insight_n01882714_6568_1_1957.csv,Imagenet,Insight,n01882714,6568,1,1957,data/mind-big-data-imagenet/n01882714/n01882714_6568.JPEG
679,data/mind-big-data/MindBigData_Imagenet_Insight_n01828970_741_1_677.csv,Imagenet,Insight,n01828970,741,1,677,data/mind-big-data-imagenet/n01828970/n01828970_741.JPEG
680,data/mind-big-data/MindBigData_Imagenet_Insight_n03128519_31490_1_58.csv,Imagenet,Insight,n03128519,31490,1,58,data/mind-big-data-imagenet/n03128519/n03128519_31490.JPEG
681,data/mind-big-data/MindBigData_Imagenet_Insight_n02124075_3533_1_2125.csv,Imagenet,Insight,n02124075,3533,1,2125,data/mind-big-data-imagenet/n02124075/n02124075_3533.JPEG
682,data/mind-big-data/MindBigData_Imagenet_Insight_n02494079_5589_1_2128.csv,Imagenet,Insight,n02494079,5589,1,2128,data/mind-big-data-imagenet/n02494079/n02494079_5589.JPEG
683,data/mind-big-data/MindBigData_Imagenet_Insight_n02274259_5517_1_707.csv,Imagenet,Insight,n02274259,5517,1,707,data/mind-big-data-imagenet/n02274259/n02274259_5517.JPEG
684,data/mind-big-data/MindBigData_Imagenet_Insight_n03832673_14229_1_1419.csv,Imagenet,Insight,n03832673,14229,1,1419,data/mind-big-data-imagenet/n03832673/n03832673_14229.JPEG
685,data/mind-big-data/MindBigData_Imagenet_Insight_n02028035_5605_1_2341.csv,Imagenet,Insight,n02028035,5605,1,2341,data/mind-big-data-imagenet/n02028035/n02028035_5605.JPEG
686,data/mind-big-data/MindBigData_Imagenet_Insight_n01983481_5485_1_485.csv,Imagenet,Insight,n01983481,5485,1,485,data/mind-big-data-imagenet/n01983481/n01983481_5485.JPEG
687,data/mind-big-data/MindBigData_Imagenet_Insight_n02071294_3223_1_2395.csv,Imagenet,Insight,n02071294,3223,1,2395,data/mind-big-data-imagenet/n02071294/n02071294_3223.JPEG
688,data/mind-big-data/MindBigData_Imagenet_Insight_n01828970_2073_1_850.csv,Imagenet,Insight,n01828970,2073,1,850,data/mind-big-data-imagenet/n01828970/n01828970_2073.JPEG
689,data/mind-big-data/MindBigData_Imagenet_Insight_n01735189_12175_1_1068.csv,Imagenet,Insight,n01735189,12175,1,1068,data/mind-big-data-imagenet/n01735189/n01735189_12175.JPEG
690,data/mind-big-data/MindBigData_Imagenet_Insight_n03063338_3017_1_1065.csv,Imagenet,Insight,n03063338,3017,1,1065,data/mind-big-data-imagenet/n03063338/n03063338_3017.JPEG
691,data/mind-big-data/MindBigData_Imagenet_Insight_n02930766_911_1_762.csv,Imagenet,Insight,n02930766,911,1,762,data/mind-big-data-imagenet/n02930766/n02930766_911.JPEG
692,data/mind-big-data/MindBigData_Imagenet_Insight_n02107574_2349_1_2011.csv,Imagenet,Insight,n02107574,2349,1,2011,data/mind-big-data-imagenet/n02107574/n02107574_2349.JPEG
693,data/mind-big-data/MindBigData_Imagenet_Insight_n02009912_147_1_1663.csv,Imagenet,Insight,n02009912,147,1,1663,data/mind-big-data-imagenet/n02009912/n02009912_147.JPEG
694,data/mind-big-data/MindBigData_Imagenet_Insight_n01855032_5694_1_1689.csv,Imagenet,Insight,n01855032,5694,1,1689,data/mind-big-data-imagenet/n01855032/n01855032_5694.JPEG
695,data/mind-big-data/MindBigData_Imagenet_Insight_n07753113_825_1_1955.csv,Imagenet,Insight,n07753113,825,1,1955,data/mind-big-data-imagenet/n07753113/n07753113_825.JPEG
696,data/mind-big-data/MindBigData_Imagenet_Insight_n03095699_6945_1_2.csv,Imagenet,Insight,n03095699,6945,1,2,data/mind-big-data-imagenet/n03095699/n03095699_6945.JPEG
697,data/mind-big-data/MindBigData_Imagenet_Insight_n02129165_5962_1_1871.csv,Imagenet,Insight,n02129165,5962,1,1871,data/mind-big-data-imagenet/n02129165/n02129165_5962.JPEG
698,data/mind-big-data/MindBigData_Imagenet_Insight_n07749582_1228_1_1457.csv,Imagenet,Insight,n07749582,1228,1,1457,data/mind-big-data-imagenet/n07749582/n07749582_1228.JPEG
699,data/mind-big-data/MindBigData_Imagenet_Insight_n02134418_3053_1_2675.csv,Imagenet,Insight,n02134418,3053,1,2675,data/mind-big-data-imagenet/n02134418/n02134418_3053.JPEG
700,data/mind-big-data/MindBigData_Imagenet_Insight_n02088364_10523_1_905.csv,Imagenet,Insight,n02088364,10523,1,905,data/mind-big-data-imagenet/n02088364/n02088364_10523.JPEG
701,data/mind-big-data/MindBigData_Imagenet_Insight_n01983481_296_1_865.csv,Imagenet,Insight,n01983481,296,1,865,data/mind-big-data-imagenet/n01983481/n01983481_296.JPEG
702,data/mind-big-data/MindBigData_Imagenet_Insight_n02134084_9402_1_1299.csv,Imagenet,Insight,n02134084,9402,1,1299,data/mind-big-data-imagenet/n02134084/n02134084_9402.JPEG
703,data/mind-big-data/MindBigData_Imagenet_Insight_n02324045_4594_1_1443.csv,Imagenet,Insight,n02324045,4594,1,1443,data/mind-big-data-imagenet/n02324045/n02324045_4594.JPEG
704,data/mind-big-data/MindBigData_Imagenet_Insight_n01798484_5306_1_1890.csv,Imagenet,Insight,n01798484,5306,1,1890,data/mind-big-data-imagenet/n01798484/n01798484_5306.JPEG
705,data/mind-big-data/MindBigData_Imagenet_Insight_n02096294_626_1_1376.csv,Imagenet,Insight,n02096294,626,1,1376,data/mind-big-data-imagenet/n02096294/n02096294_626.JPEG
706,data/mind-big-data/MindBigData_Imagenet_Insight_n03494278_37932_1_996.csv,Imagenet,Insight,n03494278,37932,1,996,data/mind-big-data-imagenet/n03494278/n03494278_37932.JPEG
707,data/mind-big-data/MindBigData_Imagenet_Insight_n03670208_49259_1_1083.csv,Imagenet,Insight,n03670208,49259,1,1083,data/mind-big-data-imagenet/n03670208/n03670208_49259.JPEG
708,data/mind-big-data/MindBigData_Imagenet_Insight_n02088364_5403_1_1737.csv,Imagenet,Insight,n02088364,5403,1,1737,data/mind-big-data-imagenet/n02088364/n02088364_5403.JPEG
709,data/mind-big-data/MindBigData_Imagenet_Insight_n04429376_27135_1_2459.csv,Imagenet,Insight,n04429376,27135,1,2459,data/mind-big-data-imagenet/n04429376/n04429376_27135.JPEG
710,data/mind-big-data/MindBigData_Imagenet_Insight_n03797390_2805_1_2321.csv,Imagenet,Insight,n03797390,2805,1,2321,data/mind-big-data-imagenet/n03797390/n03797390_2805.JPEG
711,data/mind-big-data/MindBigData_Imagenet_Insight_n02025239_2043_1_1174.csv,Imagenet,Insight,n02025239,2043,1,1174,data/mind-big-data-imagenet/n02025239/n02025239_2043.JPEG
712,data/mind-big-data/MindBigData_Imagenet_Insight_n03804744_29453_1_1950.csv,Imagenet,Insight,n03804744,29453,1,1950,data/mind-big-data-imagenet/n03804744/n03804744_29453.JPEG
713,data/mind-big-data/MindBigData_Imagenet_Insight_n01644373_1582_1_1111.csv,Imagenet,Insight,n01644373,1582,1,1111,data/mind-big-data-imagenet/n01644373/n01644373_1582.JPEG
714,data/mind-big-data/MindBigData_Imagenet_Insight_n04099969_120_1_1346.csv,Imagenet,Insight,n04099969,120,1,1346,data/mind-big-data-imagenet/n04099969/n04099969_120.JPEG
715,data/mind-big-data/MindBigData_Imagenet_Insight_n02807133_5352_1_2359.csv,Imagenet,Insight,n02807133,5352,1,2359,data/mind-big-data-imagenet/n02807133/n02807133_5352.JPEG
716,data/mind-big-data/MindBigData_Imagenet_Insight_n02131653_1726_1_416.csv,Imagenet,Insight,n02131653,1726,1,416,data/mind-big-data-imagenet/n02131653/n02131653_1726.JPEG
717,data/mind-big-data/MindBigData_Imagenet_Insight_n01693334_10839_1_325.csv,Imagenet,Insight,n01693334,10839,1,325,data/mind-big-data-imagenet/n01693334/n01693334_10839.JPEG
718,data/mind-big-data/MindBigData_Imagenet_Insight_n01688243_2370_1_1102.csv,Imagenet,Insight,n01688243,2370,1,1102,data/mind-big-data-imagenet/n01688243/n01688243_2370.JPEG
719,data/mind-big-data/MindBigData_Imagenet_Insight_n01531178_8769_1_2048.csv,Imagenet,Insight,n01531178,8769,1,2048,data/mind-big-data-imagenet/n01531178/n01531178_8769.JPEG
720,data/mind-big-data/MindBigData_Imagenet_Insight_n02281787_4499_1_1097.csv,Imagenet,Insight,n02281787,4499,1,1097,data/mind-big-data-imagenet/n02281787/n02281787_4499.JPEG
721,data/mind-big-data/MindBigData_Imagenet_Insight_n01667114_1438_1_1275.csv,Imagenet,Insight,n01667114,1438,1,1275,data/mind-big-data-imagenet/n01667114/n01667114_1438.JPEG
722,data/mind-big-data/MindBigData_Imagenet_Insight_n08517676_6146_1_968.csv,Imagenet,Insight,n08517676,6146,1,968,data/mind-big-data-imagenet/n08517676/n08517676_6146.JPEG
723,data/mind-big-data/MindBigData_Imagenet_Insight_n01592084_6070_1_1318.csv,Imagenet,Insight,n01592084,6070,1,1318,data/mind-big-data-imagenet/n01592084/n01592084_6070.JPEG
724,data/mind-big-data/MindBigData_Imagenet_Insight_n04356056_9324_1_2497.csv,Imagenet,Insight,n04356056,9324,1,2497,data/mind-big-data-imagenet/n04356056/n04356056_9324.JPEG
725,data/mind-big-data/MindBigData_Imagenet_Insight_n02099429_745_1_1428.csv,Imagenet,Insight,n02099429,745,1,1428,data/mind-big-data-imagenet/n02099429/n02099429_745.JPEG
726,data/mind-big-data/MindBigData_Imagenet_Insight_n01537544_6320_1_1447.csv,Imagenet,Insight,n01537544,6320,1,1447,data/mind-big-data-imagenet/n01537544/n01537544_6320.JPEG
727,data/mind-big-data/MindBigData_Imagenet_Insight_n02112706_5167_1_1834.csv,Imagenet,Insight,n02112706,5167,1,1834,data/mind-big-data-imagenet/n02112706/n02112706_5167.JPEG
728,data/mind-big-data/MindBigData_Imagenet_Insight_n07749582_4567_1_1696.csv,Imagenet,Insight,n07749582,4567,1,1696,data/mind-big-data-imagenet/n07749582/n07749582_4567.JPEG
729,data/mind-big-data/MindBigData_Imagenet_Insight_n02091467_5508_1_1632.csv,Imagenet,Insight,n02091467,5508,1,1632,data/mind-big-data-imagenet/n02091467/n02091467_5508.JPEG
730,data/mind-big-data/MindBigData_Imagenet_Insight_n02097130_3731_1_17.csv,Imagenet,Insight,n02097130,3731,1,17,data/mind-big-data-imagenet/n02097130/n02097130_3731.JPEG
731,data/mind-big-data/MindBigData_Imagenet_Insight_n01734418_11233_1_2089.csv,Imagenet,Insight,n01734418,11233,1,2089,data/mind-big-data-imagenet/n01734418/n01734418_11233.JPEG
732,data/mind-big-data/MindBigData_Imagenet_Insight_n02091831_537_1_1935.csv,Imagenet,Insight,n02091831,537,1,1935,data/mind-big-data-imagenet/n02091831/n02091831_537.JPEG
733,data/mind-big-data/MindBigData_Imagenet_Insight_n02489166_10743_1_2564.csv,Imagenet,Insight,n02489166,10743,1,2564,data/mind-big-data-imagenet/n02489166/n02489166_10743.JPEG
734,data/mind-big-data/MindBigData_Imagenet_Insight_n02791124_1302_1_312.csv,Imagenet,Insight,n02791124,1302,1,312,data/mind-big-data-imagenet/n02791124/n02791124_1302.JPEG
735,data/mind-big-data/MindBigData_Imagenet_Insight_n02328150_5917_1_254.csv,Imagenet,Insight,n02328150,5917,1,254,data/mind-big-data-imagenet/n02328150/n02328150_5917.JPEG
736,data/mind-big-data/MindBigData_Imagenet_Insight_n04554684_17427_1_696.csv,Imagenet,Insight,n04554684,17427,1,696,data/mind-big-data-imagenet/n04554684/n04554684_17427.JPEG
737,data/mind-big-data/MindBigData_Imagenet_Insight_n02066245_13955_1_1260.csv,Imagenet,Insight,n02066245,13955,1,1260,data/mind-big-data-imagenet/n02066245/n02066245_13955.JPEG
738,data/mind-big-data/MindBigData_Imagenet_Insight_n02088094_272_1_1053.csv,Imagenet,Insight,n02088094,272,1,1053,data/mind-big-data-imagenet/n02088094/n02088094_272.JPEG
739,data/mind-big-data/MindBigData_Imagenet_Insight_n02396427_16415_1_797.csv,Imagenet,Insight,n02396427,16415,1,797,data/mind-big-data-imagenet/n02396427/n02396427_16415.JPEG
740,data/mind-big-data/MindBigData_Imagenet_Insight_n02346627_2395_1_2287.csv,Imagenet,Insight,n02346627,2395,1,2287,data/mind-big-data-imagenet/n02346627/n02346627_2395.JPEG
741,data/mind-big-data/MindBigData_Imagenet_Insight_n02133161_5325_1_574.csv,Imagenet,Insight,n02133161,5325,1,574,data/mind-big-data-imagenet/n02133161/n02133161_5325.JPEG
742,data/mind-big-data/MindBigData_Imagenet_Insight_n03001627_9184_1_2295.csv,Imagenet,Insight,n03001627,9184,1,2295,data/mind-big-data-imagenet/n03001627/n03001627_9184.JPEG
743,data/mind-big-data/MindBigData_Imagenet_Insight_n04336792_14536_1_2594.csv,Imagenet,Insight,n04336792,14536,1,2594,data/mind-big-data-imagenet/n04336792/n04336792_14536.JPEG
744,data/mind-big-data/MindBigData_Imagenet_Insight_n02492660_9946_1_2527.csv,Imagenet,Insight,n02492660,9946,1,2527,data/mind-big-data-imagenet/n02492660/n02492660_9946.JPEG
745,data/mind-big-data/MindBigData_Imagenet_Insight_n02510455_2054_1_2413.csv,Imagenet,Insight,n02510455,2054,1,2413,data/mind-big-data-imagenet/n02510455/n02510455_2054.JPEG
746,data/mind-big-data/MindBigData_Imagenet_Insight_n02454379_9086_1_2405.csv,Imagenet,Insight,n02454379,9086,1,2405,data/mind-big-data-imagenet/n02454379/n02454379_9086.JPEG
747,data/mind-big-data/MindBigData_Imagenet_Insight_n02107142_3398_1_24.csv,Imagenet,Insight,n02107142,3398,1,24,data/mind-big-data-imagenet/n02107142/n02107142_3398.JPEG
748,data/mind-big-data/MindBigData_Imagenet_Insight_n02095889_673_1_329.csv,Imagenet,Insight,n02095889,673,1,329,data/mind-big-data-imagenet/n02095889/n02095889_673.JPEG
